#Transit  t_c           lower_err      upper_err
#Number  (days)          (days)          (days) 
0	6.061737	0.000232	0.000232
1	17.891529	1e-05	1e-05
2	29.722445	0.000214	0.000214
3	41.553982	5.6e-05	5.6e-05
4	53.386111	0.000295	0.000295
5	65.217463	0.000256	0.000256
6	77.04725	0.000224	0.000224
7	88.878207	0.000111	0.000111
8	100.709789	0.000356	0.000356
9	112.541814	3.5e-05	3.5e-05
10	124.37258	0.00032	0.00032
11	136.202649	0.000267	0.000267
12	148.033716	5.2e-05	5.2e-05
13	159.865437	0.00028	0.00028
14	171.697366	0.000263	0.000263
15	183.527594	0.000169	0.000169
16	195.358113	0.000421	0.000421
