#Transit  t_c      1sigma_lower 1sigma_upper 
#Number     (days)     (days)         (days) 
0	35.011604	0.001466	0.001466
1	77.847888	0.001466	0.001466
2	120.702958	0.001466	0.001466
3	163.568708	0.001466	0.001466
4	206.434184	0.001466	0.001466
5	249.29037	0.001466	0.001466
6	292.143756	0.001466	0.001466
7	335.004769	0.001466	0.001466
8	377.846322	0.001466	0.001466
9	420.692715	0.001466	0.001466
10	463.550894	0.001466	0.001466
11	506.421637	0.001466	0.001466
12	549.283598	0.001466	0.001466
13	592.138204	0.001466	0.001466
14	634.994968	0.001466	0.001466
15	677.854439	0.001466	0.001466
16	720.689722	0.001466	0.001466
17	763.537755	0.001466	0.001466
18	806.403114	0.001466	0.001466
19	849.269997	0.001466	0.001466
20	892.130158	0.001466	0.001466
21	934.984253	0.001466	0.001466
22	977.840502	0.001466	0.001466
