#Transit  t_c      1sigma_lower 1sigma_upper 
#Number     (days)     (days)         (days) 
0	20.371483	0.002752	0.002752
1	43.302725	0.002752	0.002752
2	66.268647	0.002752	0.002752
3	89.205857	0.002752	0.002752
4	112.150051	0.002752	0.002752
5	135.089368	0.002752	0.002752
6	158.020745	0.002752	0.002752
7	180.953206	0.002752	0.002752
8	203.874036	0.002752	0.002752
9	226.807205	0.002752	0.002752
10	249.741735	0.002752	0.002752
11	272.669159	0.002752	0.002752
12	295.615198	0.002752	0.002752
13	318.543071	0.002752	0.002752
14	341.478472	0.002752	0.002752
15	364.440282	0.002752	0.002752
16	387.37953	0.002752	0.002752
17	410.338772	0.002752	0.002752
18	433.275245	0.002752	0.002752
19	456.21371	0.002752	0.002752
20	479.145049	0.002752	0.002752
21	502.080656	0.002752	0.002752
22	525.00349	0.002752	0.002752
23	547.930728	0.002752	0.002752
24	570.860838	0.002752	0.002752
25	593.797469	0.002752	0.002752
26	616.727946	0.002752	0.002752
27	639.667217	0.002752	0.002752
28	662.612916	0.002752	0.002752
29	685.548059	0.002752	0.002752
30	708.517841	0.002752	0.002752
31	731.452905	0.002752	0.002752
32	754.398255	0.002752	0.002752
33	777.335377	0.002752	0.002752
34	800.269151	0.002752	0.002752
35	823.202292	0.002752	0.002752
36	846.13018	0.002752	0.002752
37	869.050907	0.002752	0.002752
38	891.990816	0.002752	0.002752
39	914.915764	0.002752	0.002752
40	937.856086	0.002752	0.002752
41	960.788046	0.002752	0.002752
42	983.725825	0.002752	0.002752
