0	7.837611	0.001449	0.001449
1	18.306097	0.001449	0.001449
2	28.777887	0.001449	0.001449
3	39.24655	0.001449	0.001449
4	49.715025	0.001449	0.001449
5	60.182851	0.001449	0.001449
6	70.65499	0.001449	0.001449
7	81.121724	0.001449	0.001449
8	91.590664	0.001449	0.001449
9	102.056895	0.001449	0.001449
10	112.529018	0.001449	0.001449
11	122.992957	0.001449	0.001449
12	133.464579	0.001449	0.001449
13	143.926813	0.001449	0.001449
14	154.400539	0.001449	0.001449
15	164.868169	0.001449	0.001449
16	175.334845	0.001449	0.001449
17	185.804275	0.001449	0.001449
18	196.278119	0.001449	0.001449
19	206.742232	0.001449	0.001449
20	217.216182	0.001449	0.001449
21	227.680858	0.001449	0.001449
22	238.158072	0.001449	0.001449
23	248.633138	0.001449	0.001449
24	259.101816	0.001449	0.001449
25	269.571908	0.001449	0.001449
26	280.04872	0.001449	0.001449
27	290.524568	0.001449	0.001449
28	300.991861	0.001449	0.001449
29	311.465092	0.001449	0.001449
30	321.94123	0.001449	0.001449
31	332.413403	0.001449	0.001449
32	342.882369	0.001449	0.001449
33	353.351939	0.001449	0.001449
34	363.826175	0.001449	0.001449
35	374.295239	0.001449	0.001449
36	384.763644	0.001449	0.001449
37	395.231453	0.001449	0.001449
38	405.700226	0.001449	0.001449
39	416.168481	0.001449	0.001449
40	426.637286	0.001449	0.001449
41	437.108428	0.001449	0.001449
42	447.574525	0.001449	0.001449
43	458.039588	0.001449	0.001449
44	468.510437	0.001449	0.001449
45	478.979036	0.001449	0.001449
46	489.446864	0.001449	0.001449
47	499.916252	0.001449	0.001449
48	510.379948	0.001449	0.001449
49	520.853358	0.001449	0.001449
50	531.321237	0.001449	0.001449
51	541.789127	0.001449	0.001449
52	552.260421	0.001449	0.001449
53	562.737831	0.001449	0.001449
54	573.20216	0.001449	0.001449
55	583.676067	0.001449	0.001449
56	594.147399	0.001449	0.001449
57	604.622322	0.001449	0.001449
58	615.094332	0.001449	0.001449
59	625.565445	0.001449	0.001449
60	636.039525	0.001449	0.001449
61	646.511731	0.001449	0.001449
62	656.981755	0.001449	0.001449
63	667.459035	0.001449	0.001449
64	677.930329	0.001449	0.001449
65	688.399301	0.001449	0.001449
66	698.869931	0.001449	0.001449
67	709.341541	0.001449	0.001449
68	719.810625	0.001449	0.001449
69	730.279661	0.001449	0.001449
70	740.746722	0.001449	0.001449
71	751.217575	0.001449	0.001449
72	761.685687	0.001449	0.001449
73	772.152561	0.001449	0.001449
74	782.618446	0.001449	0.001449
75	793.088155	0.001449	0.001449
76	803.556313	0.001449	0.001449
77	814.023678	0.001449	0.001449
78	824.491406	0.001449	0.001449
79	834.958352	0.001449	0.001449
80	845.434105	0.001449	0.001449
81	855.901028	0.001449	0.001449
82	866.370808	0.001449	0.001449
83	876.83435	0.001449	0.001449
84	887.30967	0.001449	0.001449
85	897.777583	0.001449	0.001449
86	908.249089	0.001449	0.001449
87	918.718403	0.001449	0.001449
88	929.197103	0.001449	0.001449
89	939.666639	0.001449	0.001449
90	950.141252	0.001449	0.001449
91	960.61208	0.001449	0.001449
92	971.089358	0.001449	0.001449
93	981.556332	0.001449	0.001449
94	992.033102	0.001449	0.001449
95	1002.504924	0.001449	0.001449
96	1012.973187	0.001449	0.001449
97	1023.447111	0.001449	0.001449
98	1033.917263	0.001449	0.001449
99	1044.387224	0.001449	0.001449
100	1054.855059	0.001449	0.001449
101	1065.324523	0.001449	0.001449
102	1075.797632	0.001449	0.001449
103	1086.264322	0.001449	0.001449
104	1096.732761	0.001449	0.001449
105	1107.198602	0.001449	0.001449
106	1117.666364	0.001449	0.001449
107	1128.138572	0.001449	0.001449
108	1138.602006	0.001449	0.001449
109	1149.071231	0.001449	0.001449
110	1159.539162	0.001449	0.001449
111	1170.009742	0.001449	0.001449
112	1180.476886	0.001449	0.001449
113	1190.946215	0.001449	0.001449
114	1201.414279	0.001449	0.001449
115	1211.886861	0.001449	0.001449
116	1222.353489	0.001449	0.001449
117	1232.824455	0.001449	0.001449
118	1243.295582	0.001449	0.001449
119	1253.770168	0.001449	0.001449
120	1264.238111	0.001449	0.001449
121	1274.712472	0.001449	0.001449
122	1285.180005	0.001449	0.001449
123	1295.658513	0.001449	0.001449
124	1306.133763	0.001449	0.001449
125	1316.602611	0.001449	0.001449
126	1327.074875	0.001449	0.001449
127	1337.549927	0.001449	0.001449
128	1348.018354	0.001449	0.001449
129	1358.49158	0.001449	0.001449
