
0	12.811886	0.001074	0.001074
1	47.361555	0.000983	0.000983
2	81.908453	0.001155	0.001155
3	116.461701	0.000933	0.000933
4	151.009172	0.000892	0.000892
5	185.559965	0.001139	0.001139
6	220.109511	0.001014	0.001014
7	254.660578	0.000972	0.000972
8	289.209332	0.000873	0.000873
9	323.757418	0.001038	0.001038
10	358.310808	0.001033	0.001033
11	392.858609	0.000868	0.000868
12	427.409474	0.001184	0.001184
13	461.95565	0.001144	0.001144
14	496.508732	0.001018	0.001018
15	531.055026	0.001103	0.001103
16	565.60498	0.001054	0.001054
17	600.153997	0.000845	0.000845
18	634.703665	0.000938	0.000938
19	669.25148	0.001052	0.001052
20	703.798495	0.00092	0.00092
21	738.350954	0.001025	0.001025
22	772.898459	0.001055	0.001055
23	807.448621	0.000993	0.000993
24	841.995811	0.001194	0.001194
25	876.548177	0.001039	0.001039
26	911.095504	0.001055	0.001055
27	945.645536	0.000837	0.000837
28	980.19621	0.001195	0.001195
29	1014.746484	0.001089	0.001089
30	1049.295147	0.001166	0.001166
31	1083.84313	0.001168	0.001168
32	1118.395612	0.000956	0.000956
33	1152.943926	0.001194	0.001194
34	1187.493565	0.000951	0.000951
35	1222.04173	0.000995	0.000995
36	1256.592569	0.001189	0.001189
37	1291.139787	0.000951	0.000951
38	1325.688066	0.000945	0.000945
39	1360.23878	0.000919	0.000919
40	1394.78719	0.00101	0.00101
41	1429.335695	0.001193	0.001193
42	1463.882161	0.001008	0.001008
43	1498.434682	0.001089	0.001089
44	1532.981782	0.001073	0.001073
45	1567.532194	0.000914	0.000914
46	1602.080593	0.001188	0.001188
47	1636.632141	0.000935	0.000935
48	1671.180129	0.000893	0.000893
49	1705.729124	0.001248	0.001248
50	1740.281774	0.000854	0.000854
51	1774.830597	0.00104	0.00104
52	1809.381251	0.000941	0.000941
53	1843.92799	0.001059	0.001059
54	1878.481935	0.000949	0.000949
55	1913.028674	0.000942	0.000942
56	1947.579895	0.000886	0.000886
57	1982.128354	0.000971	0.000971
58	2016.67952	0.001089	0.001089
59	2051.226837	0.000861	0.000861
60	2085.774772	0.000988	0.000988
61	2120.326689	0.001028	0.001028
62	2154.874357	0.001051	0.001051
63	2189.424086	0.000964	0.000964
64	2223.970526	0.001052	0.001052
65	2258.522991	0.000889	0.000889
66	2293.069907	0.001047	0.001047
67	2327.619977	0.00097	0.00097
68	2362.170045	0.001111	0.001111
69	2396.720386	0.001063	0.001063
70	2431.269178	0.001081	0.001081
71	2465.817133	0.001022	0.001022
72	2500.3703	0.001115	0.001115
73	2534.918754	0.000958	0.000958
74	2569.469161	0.001082	0.001082
75	2604.01727	0.000923	0.000923
76	2638.56917	0.000709	0.000709
77	2673.117246	0.000718	0.000718
78	2707.666165	0.000959	0.000959
79	2742.217433	0.001132	0.001132
80	2776.766032	0.000979	0.000979
81	2811.314934	0.001016	0.001016
82	2845.861051	0.000881	0.000881
83	2880.413513	0.001137	0.001137
84	2914.960108	0.000962	0.000962
85	2949.509766	0.001033	0.001033
86	2984.056925	0.001241	0.001241
87	3018.608047	0.000859	0.000859
88	3053.155059	0.001087	0.001087
89	3087.703924	0.000864	0.000864
90	3122.255271	0.000917	0.000917
91	3156.804368	0.001067	0.001067
92	3191.353964	0.001176	0.001176
93	3225.90099	0.001123	0.001123
94	3260.454587	0.00086	0.00086
95	3295.001858	0.001013	0.001013
96	3329.553183	0.001056	0.001056
97	3364.101384	0.00098	0.00098
98	3398.65354	0.000915	0.000915
99	3433.20068	0.001118	0.001118
100	3467.750001	0.001066	0.001066
101	3502.30134	0.001127	0.001127
102	3536.850178	0.00085	0.00085
103	3571.399207	0.001096	0.001096
104	3605.945763	0.001266	0.001266
105	3640.498018	0.001112	0.001112
106	3675.044534	0.000866	0.000866
107	3709.594447	0.00094	0.00094
108	3744.143077	0.000917	0.000917
109	3778.693538	0.001137	0.001137
110	3813.241376	0.001069	0.001069
111	3847.78935	0.001018	0.001018
112	3882.342073	0.001024	0.001024
113	3916.890361	0.001027	0.001027
114	3951.440895	0.000951	0.000951
115	3985.988306	0.001117	0.001117
116	4020.54126	0.001018	0.001018
117	4055.089053	0.001174	0.001174
118	4089.639199	0.001071	0.001071
119	4124.190104	0.001059	0.001059
120	4158.739948	0.000992	0.000992
121	4193.289363	0.001161	0.001161
122	4227.836242	0.001029	0.001029
123	4262.389763	0.001002	0.001002
124	4296.93665	0.001062	0.001062
125	4331.48716	0.00093	0.00093
126	4366.033583	0.000958	0.000958
127	4400.585315	0.001022	0.001022
128	4435.131728	0.000911	0.000911
129	4469.680573	0.001132	0.001132
